movieId,reviews,critic_reviews,metascore,Budget,US_and_Canada_Gross,Opening_Weekend,Global_Gross,Runtime,imdb_rating
124273,4,0,0,0,0,0,0,199,7.3
124404,5,10,0,0,0,0,6776616,86,4.3
124484,24,17,0,150000,0,0,0,90,7.2
124851,16,1,0,0,0,0,0,52,6.5
124853,36,2,0,0,0,0,0,29,7.3
124859,213,179,55,25000000,33680992,9129999,39280992,111,6
125221,63,38,0,0,0,0,0,79,4.1
125914,309,191,27,60000000,7696134,4200586,47275717,107,5.5
125916,1600,410,46,40000000,166167230,85171450,569651467,125,4.2
125970,65,12,0,0,0,0,0,84,6.6
125974,34,7,0,0,0,0,0,82,6
126088,11,4,0,0,0,0,0,69,6.8
126090,31,5,0,0,0,0,0,11,8.1
126142,12,4,0,0,0,0,0,200,7.4
126420,79,35,23,10000000,0,0,2931475,94,5
126426,2,2,0,0,0,0,0,142,6.6
126430,291,27,0,0,0,0,0,530,8.3
126482,193,68,25,0,12429583,5504441,13603453,99,5.7
126548,177,139,56,8500000,34030343,10809149,43709744,101,6.4
126577,10,5,0,1600000,0,0,119440,80,4.3
126921,50,18,0,24000000,0,0,0,69,5.1
127052,14,6,0,0,0,0,0,95,8.5
127096,268,185,47,12000000,22348241,8310252,33213241,106,6.3
127098,6,3,0,0,0,0,0,66,7.8
127108,346,304,88,11000000,38322743,187281,62402155,117,7.5
127114,108,190,82,0,3002884,123238,3072991,106,7.2
127116,80,105,81,1700000,155575,8682,224145,98,6.6
127130,76,216,75,0,2500431,93206,3340737,84,6.7
127132,32,40,39,4500000,0,0,0,112,5.8
127134,204,168,51,8000000,29504281,8246267,37461274,104,6.4
127136,171,180,50,0,4719695,1950214,5261595,99,6.3
127146,94,114,83,0,0,0,687649,132,7.5
127152,95,93,80,0,0,0,230194,119,8
127164,26,69,75,0,0,0,0,101,7.6
127172,3,37,0,0,0,0,12943,106,7
127180,71,26,0,0,0,0,0,60,8.4
127184,26,130,81,0,65460,18987,513832,131,6.4
127198,133,197,72,7000000,17506470,6100010,17986781,103,7.2
127202,251,322,74,8000000,6758416,196496,9074749,105,7.7
127204,61,116,65,0,1110522,53022,1110522,79,6.1
127212,127,91,67,0,660561,37514,663114,122,6.8
127298,66,202,81,0,222989,25313,1419573,101,6.9
127319,166,96,24,14000000,6002684,2747342,11020402,108,6.3
127323,165,43,17,10000000,0,0,1568954,96,4.2
127390,28,7,0,0,0,0,0,48,8.2
128087,11,3,0,0,0,0,0,102,4.1
128089,8,0,0,150000,0,0,0,73,7.5
128097,1,0,0,0,0,0,0,61,7.2
128099,7,0,0,0,0,0,0,77,8
128197,14,4,0,0,306319,0,306319,95,5.5
128360,1600,579,68,44000000,54117416,4610676,161217616,168,7.8
128366,2,1,0,0,0,0,0,59,7.3
128488,211,143,40,30000000,0,0,6738764,92,5.6
128512,222,207,56,12000000,32000304,12650140,85512300,109,6.2
128520,154,113,35,23000000,64460211,20649306,79799880,101,6.6
128542,125,154,54,0,0,0,111141,98,6.2
128592,194,276,30,4000000,35423380,14910105,52425855,91,4.7
128594,53,21,68,0,20441,5306,26853,95,7.1
128620,223,276,77,0,0,0,3245470,138,7.6
128695,78,74,0,6350000,0,0,2390284,115,7.1
128736,13,9,0,0,0,0,0,31,7.7
128832,57,85,60,3500000,145427,42042,292092,94,5.8
128838,575,474,66,55000000,31090320,13143310,74679822,119,6.5
128842,28,18,0,0,0,0,0,98,5.1
128852,26,4,0,0,0,0,0,65,8
128900,2,12,0,0,0,0,0,76,7.4
128902,2,10,54,0,0,0,17006,112,6.8
128908,31,22,0,0,0,0,15151,93,7.2
128914,5,0,0,0,0,0,0,74,7.7
128944,49,10,0,0,0,0,0,74,5
128968,30,20,0,0,0,0,0,60,6.1
128975,125,113,29,14000000,12314651,5963324,13081651,93,5
128991,5,1,0,0,0,0,0,5,7.7
129011,15,1,0,0,0,0,0,99,8.4
129229,74,85,50,0,0,0,3005082,97,5.4
129250,69,23,0,20000000,0,0,2075731,99,4.1
129313,18,85,55,0,0,0,429220,95,6.9
129333,26,56,0,0,2710,2110,2710,95,4.6
129354,341,307,56,50100000,53862963,18685137,159162963,105,6.6
129397,21,9,0,0,0,0,0,12,6.6
129428,136,166,51,10000000,33078266,8540370,85978292,122,6.5
129514,14,3,0,0,0,0,0,70,8.5
129657,58,82,45,11000000,0,0,3340503,94,5.6
129659,120,110,60,17000000,44482410,11020798,45710059,129,7.4
129737,130,98,32,35000000,10219501,4772613,14431253,91,5.4
129779,9,10,0,0,0,0,0,58,7.1
129937,273,265,59,50000000,26461644,11012305,71661644,114,6.6
130050,49,99,45,0,10969,0,10969,89,5.8
130052,178,143,42,1500000,55007,26920,4381603,100,5.7
130073,525,371,67,95000000,201151353,67877361,542358331,105,6.9
130083,45,101,33,0,0,0,3184017,95,6.1
130087,180,129,23,0,0,0,6501058,99,5.8
130444,23,21,0,0,0,0,5524381,122,6
130450,263,228,36,150000000,35088320,15315435,128988320,111,5.7
130452,137,291,77,10000000,7587485,227688,18117839,97,6.3
130482,112,55,0,0,0,0,0,99,7.3
130490,347,289,42,110000000,130179072,52263680,297002527,119,6.2
130498,3,8,0,24000000,0,0,0,100,6.3
130518,19,21,0,0,0,0,0,22,7.7
130520,308,182,55,135000000,177397510,52107731,386041607,94,6.5
130576,340,350,76,18000000,3712282,190012,7112282,112,6.6
130578,178,239,39,40000000,10664749,5028702,24177137,115,5.8
130634,820,464,67,190000000,353007020,147187040,1515341399,137,7.1
130686,217,168,59,6538513,0,0,0,91,6.5
130840,168,213,70,0,49970,19675,49970,109,6.7
130842,20,3,0,0,0,0,0,14,7.6
130970,20,2,0,0,0,0,0,75,8.2
130976,9,47,0,10000000,0,0,16096860,134,7.4
130978,7,1,0,0,0,0,0,107,7.9
131013,196,193,34,40000000,90411453,33803253,111811453,100,6
131023,43,39,56,0,3500,3500,1226399,90,7.4
131098,7,14,0,7500000,0,0,9278821,83,5.3
131104,23,17,0,3600000,0,0,0,115,6.8
131130,21,5,0,0,0,0,0,47,6.3
131237,5,1,0,0,0,0,12824118,93,7.5
131439,100,84,30,0,24296,15477,101807,90,5.8
131480,54,28,35,0,0,0,7457,104,6.2
131578,16,3,0,0,203602,0,0,103,5.1
131610,10,5,0,0,277405,214000,277405,86,5.4
131656,140,246,81,25000000,19375982,4038962,106209378,85,7.3
131714,243,60,27,40000000,0,0,1797955,115,6.2
131724,56,10,0,0,0,0,0,279,8.6
131739,62,42,0,0,0,0,0,80,7.1
131749,3,3,0,0,0,0,786962,93,6.6
131796,221,217,51,11000000,33307793,2091551,61619773,109,7.3
131826,6,1,0,0,0,0,0,71,6.8
131920,42,26,31,0,0,0,41760,100,7
131934,24,10,0,0,0,0,0,99,4.8
132046,659,477,60,190000000,93436322,33028165,209035668,130,6.4
132084,18,0,0,20000000,0,0,0,88,5.5
132153,19,79,77,0,14591,8031,14591,97,6.3
132157,197,65,13,30000000,71038190,23762435,107588225,94,4.4
132333,29,15,0,0,0,0,0,124,7.1
132335,24,87,78,0,42297,5063,1158695,91,7
132362,22,18,0,0,0,0,0,113,7.5
132422,22,51,52,1420000,0,0,0,123,4.5
132424,172,126,33,34000000,37446117,13019686,62944815,123,7
132454,8,4,0,3500000,0,0,0,86,6.2
132462,40,19,0,0,0,0,0,87,4.4
132488,15,12,31,0,0,0,0,85,5.2
132496,130,148,58,10000000,5637066,72459,10835752,106,7
132584,31,5,0,0,0,0,0,93,6.2
132618,48,41,19,0,0,0,507180,90,4.4
132660,138,119,69,0,0,0,2950880,88,6.8
132796,712,413,43,110000000,155190832,54588173,474609154,114,6.1
132800,85,113,69,0,608852,34920,636819,87,5.9
132888,8,0,0,0,0,0,0,70,7.7
133115,3,37,0,0,0,0,0,80,7
133195,257,148,28,35000000,22467450,8326530,82347656,96,5.7
133217,1,0,0,0,0,0,379990,92,6.3
133281,134,193,54,18000000,26822144,6610961,41325328,101,6
133365,23,71,50,0,0,0,72151,94,5.8
133377,154,73,0,800000,0,0,0,110,5.3
133419,254,216,63,29000000,184296230,69216890,287144079,115,6.4
133545,88,17,24,0,10970,8129,10970,95,6.3
133645,419,406,94,11800000,12711491,253510,40272135,118,7.2
133712,16,5,0,0,0,0,0,159,8.2
133716,5,2,0,0,0,0,0,19,8
133771,837,443,82,4000000,9077245,190252,17581104,119,7.1
133780,20,59,77,0,60114,0,102354,106,7.5
133782,293,284,52,0,187112,131175,1663165,95,5.6
133798,173,174,31,35000000,34580201,13942258,51680201,87,5.1
133802,166,277,72,2000000,229094,67003,1295574,84,6.9
133832,386,250,38,5000000,7192291,3520626,12666449,100,5.3
133867,91,59,44,15000000,6075,0,933847,96,5.4
133879,24,8,0,0,0,0,0,90,6.5
134004,37,14,14,8500000,18901,11583,18901,93,5.2
134019,13,5,0,0,0,0,0,114,8.1
134021,98,54,52,0,162685,18006,674579,95,7.1
134041,8,3,0,0,0,0,0,92,7.8
134095,12,5,0,0,0,0,0,26,7.9
134109,2,0,0,0,0,0,5998707,100,7.3
134130,1500,651,80,108000000,228433663,54308575,630620818,144,8
134158,100,51,23,0,0,0,0,92,5.1
134170,128,77,0,600000,0,0,0,31,8
134184,3,0,0,0,0,0,6149746,122,7.4
134214,190,357,64,12300000,2703296,78085,23469540,124,7.3
134246,195,74,28,20000000,0,0,3638976,96,5.6
134248,46,37,0,0,0,0,0,84,6.1
134252,16,2,0,0,0,0,0,142,8.4
134326,12,9,0,0,0,0,0,107,7.6
134334,116,8,0,0,0,0,887272,153,7.2
134368,567,269,75,65000000,110825712,29085719,235666219,120,7
134393,450,302,75,35000000,110212700,30097040,140795793,125,6.2
134515,41,43,53,1050000,0,0,0,88,5.5
134524,3,11,0,0,0,0,0,98,7
134528,284,150,40,37000000,21067116,9670235,26250020,105,5.4
134775,149,79,41,65000000,74068,30346,122606884,127,5.9
134783,201,226,38,30000000,32363404,10283250,49263404,104,6.5
134796,28,7,0,0,0,0,0,136,8.1
134808,13,7,0,1000000,0,0,0,97,4.5
134847,8,18,0,0,0,0,2602489,88,6.3
134849,60,12,0,0,14753,12285,14753,7,8.6
134853,1200,532,94,175000000,356921711,90440272,858848019,95,8.1
134859,33,152,75,0,1301696,43920,1414140,90,7
134861,4,0,0,0,0,0,0,69,7.4
134881,196,279,80,10000000,12551031,2122177,28641776,121,7.4
135133,541,437,65,160000000,281723902,102665981,661456563,137,6.5
135137,557,257,27,88000000,78747585,24011616,244874809,105,5.6
135143,954,463,66,180000000,234037575,74403387,816037575,132,7.2
135198,11,22,0,0,0,0,4934394,106,6.5
135216,331,96,0,1000000,0,0,0,97,2.1
135288,243,307,67,11000000,17737646,2434908,29355203,104,6.8
135436,362,298,61,75000000,368384330,104352905,894328469,87,6.5
135456,4,7,0,0,0,0,0,160,8.1
135518,264,198,34,26000000,12279691,5403460,31807156,117,6.5
135532,236,229,34,90000000,27367660,10812861,146936910,106,5.9
135534,387,285,49,15000000,42725475,16293325,61548707,98,6.2
135536,2500,696,40,175000000,325100054,133682248,749200054,123,5.9
135567,1000,389,32,165000000,103144286,41039944,389681935,120,5.2
135569,896,493,68,185000000,158848340,59253211,343471816,122,7
135777,32,5,0,150000000,0,0,350948,150,7.4
135787,26,12,0,0,0,0,0,100,8
135803,36,20,0,0,0,0,0,107,7.2
135815,7,11,0,0,0,0,0,82,6.6
135861,296,306,48,68000000,81476385,33507870,215863606,115,6.3
135885,144,88,31,0,20169,0,6303792,85,6
135887,404,344,56,74000000,336045770,115718405,1159444662,91,6.4
135937,54,11,0,3000000,0,0,0,81,4.6
136012,18,10,0,0,0,0,0,91,4.1
136016,534,339,66,200000000,123087120,39155217,332207671,93,6.7
136018,401,426,68,53000000,62575678,22635037,99975678,123,6.9
136020,1300,464,60,245000000,200074609,70403148,880705312,148,6.8
136024,33,18,0,0,0,0,87,94,6.8
136297,11,3,0,0,0,0,0,54,3.5
136305,88,69,0,2400000,0,0,1677,93,4
136341,12,8,0,0,0,0,0,74,6.3
136353,18,7,0,0,0,0,0,74,6.6
136355,9,4,0,0,0,0,0,80,6.7
136359,12,2,0,0,0,0,0,49,5.8
136443,5,0,0,0,0,0,0,60,7.9
136445,5,0,0,0,0,0,0,60,8.6
136447,17,0,0,0,0,0,0,65,8.5
136449,15,13,0,0,0,0,489807,83,7.8
136469,24,3,0,0,0,0,0,59,8.2
136471,9,5,0,0,7706436,1908420,7706436,89,7.3
136503,5,5,0,0,0,0,0,74,6.4
136511,4,1,0,0,0,0,0,83,7.1
136540,25,63,48,60000,40557,15465,40557,82,5.4
136556,5,1,0,0,0,0,0,23,6.8
136562,478,455,82,30000000,17766658,521522,34441873,122,7.2
136564,279,328,71,15000000,1110707,69833,16322067,113,6.6
136598,441,236,34,31000000,58884188,14681108,107228221,99,6.1
136602,387,119,74,0,0,0,0,77,6.3
136654,37,87,37,0,0,0,34194,101,4.6
136664,70,16,44,0,0,0,9867,100,4.8
136666,39,27,22,20000000,4571,3073,118263,93,5.6
136778,6,11,26,0,0,0,0,95,5.4
136786,38,28,32,8000000,0,0,82230,91,5.6
136800,82,69,47,21000000,0,0,943502,90,4.6
136816,18,14,0,5300000,0,0,0,85,5.3
136834,25,39,0,0,0,0,2604212,86,4.6
136838,6,2,0,0,0,0,0,95,5.7
136840,2,20,0,0,0,0,4936298,101,6.2
136850,70,30,0,383786,0,0,0,98,6.5
136859,29,10,19,50000000,0,0,66428,109,4.6
136864,4400,849,44,250000000,330360194,166007347,874362803,151,6.5
136912,18,3,0,8000000,0,0,2906528,101,5.9
136958,69,54,0,250000,4319001,763184,4319001,93,5.1
137218,14,1,0,0,0,0,0,100,6.4
137337,142,258,85,0,8413144,222500,23706386,128,7.8
137345,9,34,51,0,172343,77130,20415934,111,6
137517,15,27,0,0,0,0,0,86,2.5
137595,170,239,61,14800000,66013057,12857184,122613057,115,5.6
137857,651,463,77,175000000,364001123,103261464,967724775,106,7.4
137863,58,71,0,5000000,8008363,1817937,61768190,93,7.2
138036,608,369,56,75000000,45445109,13421036,110045109,116,7.2
138186,12,4,0,0,0,0,0,91,2.6
138204,36,16,0,0,0,0,0,43,7.1
138208,271,306,70,35000000,10137502,1560299,61181942,123,7.3
138210,434,258,48,50000000,52853219,16194738,69411370,144,7.3
138396,10,0,0,0,0,0,1279336,109,6.3
138546,3,3,0,3300000,0,0,50206,97,4.5
138610,209,175,30,100000,22764410,9808463,42964410,81,4.2
138632,28,119,58,0,0,0,1359031,116,6.4
138702,35,29,0,0,0,0,0,6,8.2
138798,51,24,0,0,0,0,0,107,4.2
138835,9,1,0,0,0,0,0,107,8.2
138966,1,5,0,0,0,0,256253,47,7
139052,158,157,39,20000000,208588,0,5090852,113,6.2
139130,50,14,0,0,0,0,0,26,7.6
139157,16,7,0,200,0,0,245564,151,5.9
139385,1800,659,76,135000000,183637894,474560,532950503,156,8
139415,178,288,53,11000000,4030360,175312,27391084,95,6.6
139511,29,54,0,0,0,0,113701,108,6.3
139640,31,85,0,8400000,0,0,22783699,87,5.8
139642,405,351,57,30000000,52421953,16701294,91970827,124,7.3
139644,946,558,82,30000000,46889293,401288,84997446,121,7.7
139655,281,296,81,0,1178196,63641,2193474,99,6.7
139717,8,7,37,3500000,0,0,0,91,4.6
139747,229,55,31,0,37151,18630,462875,95,6.8
139855,243,396,88,8000000,3759286,135222,5659286,90,7.2
139857,126,114,33,14000000,15709,0,3621046,110,7
139859,5,6,0,0,0,0,0,57,7.1
139915,49,58,11,0,0,0,2446097,99,5.7
139994,4,4,0,0,0,0,0,94,5.8
140016,48,20,0,0,0,0,714058,92,4.8
140038,2,5,0,0,0,0,0,102,6.9
140110,647,269,51,35000000,75764672,17728313,194764672,121,7.1
140133,48,70,0,23000,0,0,0,75,5.3
140162,177,200,51,3000000,249083,29301,861057,135,6.1
140174,822,490,86,13000000,14677654,118298,35401758,118,8.1
140237,30,38,39,6000000,0,0,93296,90,4.7
140247,512,339,77,5000000,43787265,11854273,58980521,108,7
140265,10,1,0,0,0,0,0,59,8.6
140267,1300,593,84,4000000,25138705,8800230,40423945,92,7
140289,42,117,64,0,30207,2654,4765472,104,6.7
140301,95,11,0,0,0,0,0,88,6
140359,35,12,0,0,0,0,0,62,8.8
140481,24,21,0,0,0,0,0,44,7.6
140523,772,436,55,5000000,65206105,25427560,98450062,94,6.2
140525,211,167,45,19500000,20180155,6652996,34854990,111,6.3
140541,6,6,0,0,0,0,0,8,6.6
140561,5,0,0,0,0,0,0,51,7.9
140627,70,32,0,5000000,0,0,9104504,110,7
140711,284,179,50,28000000,14440985,5454284,27262374,96,6.1
140715,424,387,72,28000000,161197785,60200180,201634991,147,7.8
140725,187,175,66,800000,134552,26146,143658,88,6.3
140737,153,27,0,0,0,0,0,270,8.1
140816,112,188,86,100000,702354,60683,840099,88,7.1
140850,40,32,46,0,103536,97020,124733,93,6.1
140852,28,10,0,0,0,0,0,97,5.5
140928,366,358,56,60000000,56451232,17015168,101134059,124,6.6
140956,2200,608,64,175000000,137715350,41764050,607874134,140,7.4
141004,180,188,36,65000000,5775076,2469341,34227298,110,5.9
141131,182,52,0,380000000,0,0,9765483,89,4
141400,9,17,0,0,0,0,0,98,6.9
141408,177,168,32,15000000,3703046,1841007,16137046,93,6.3
141422,146,253,64,14000000,4702420,76244,31972096,106,6.9
141513,25,32,70,0,0,0,0,98,5.6
141544,156,209,60,60000,67069,31428,67069,93,6.7
141646,14,20,0,0,0,0,0,88,4.7
141668,183,43,26,3000000,67790117,11351389,73267874,120,6.4
141688,342,284,55,30000000,1872994,86836,42972994,132,6.9
141718,94,180,65,0,0,0,0,86,6.3
141749,340,280,66,15000000,11114018,187318,64191523,119,7.1
141799,139,135,49,0,60058,33031,485544,88,5.7
141810,17,3,0,0,0,0,0,90,7.8
141816,8,1,0,0,0,0,0,305,8.2
141818,9,3,0,0,0,0,0,138,8.1
141820,1,0,0,0,0,0,0,92,7.4
141830,6,2,0,0,0,0,13518,104,7.6
141836,1,1,0,0,0,0,0,100,7.7
141844,10,2,0,0,0,0,0,153,8.2
141846,32,45,72,0,494506,140064,494506,128,6.9
141866,415,438,79,5000000,3220371,87984,3767402,95,7
141890,212,202,79,6000000,90777,51003,90777,137,7.7
141928,57,64,50,0,0,0,0,86,5.7
141994,200,31,18,500000,2783970,992087,2783970,79,1.3
142020,17,11,0,0,0,0,0,85,7.5
142056,27,11,0,0,0,0,0,71,4.6
142074,1000,225,53,2500000,36336,18623,5567103,99,4.9
142115,27,7,0,0,0,0,0,389,9
142196,18,25,0,3250000,0,0,0,87,4.3
142222,227,236,49,10000000,1978592,1100042,4366460,101,7
142366,84,59,0,0,0,0,0,59,7.5
142372,82,140,53,28000000,7002261,3238433,9002261,107,6.1
142420,253,340,65,0,346472,79887,4289074,119,5.5
142422,196,142,58,25000000,43047372,9880536,52395996,101,6.4
142424,257,111,59,0,9995,6438,92166,101,5.8
142444,35,76,0,130000,0,0,0,95,6
142448,397,397,64,55000000,43482270,7222035,203427584,121,7.1
142456,71,165,70,8555500,127910,10422,15709652,114,7.1
142488,719,524,93,20000000,45055776,295009,98690254,129,8.1
142507,147,161,65,19000000,2436633,202053,5578519,115,7
142509,474,324,51,2000000,9252038,5107604,16810562,96,6.7
142536,277,198,42,20000000,13651946,5002521,36606743,101,6.6
142550,12,22,0,0,0,0,11757243,125,6.4
142558,5,6,0,0,0,0,5584429,105,5.9
142598,208,66,0,568,0,0,0,88,5.8
142602,5,38,0,0,0,0,83027924,115,5.9
142831,46,17,0,0,1007943,395708,2091698,146,6.7
142961,4,35,0,0,0,0,3308744,123,7.2
142997,175,135,44,80000000,169700110,48464322,475186706,89,6.6
143001,16,19,0,0,0,0,0,116,5.7
143031,30,13,0,0,0,0,0,85,5.4
143245,162,155,70,81200000,1339152,116927,97571250,108,7.7
143255,12,23,30,1000000,0,0,0,96,4.4
143257,67,26,46,12000000,4631,4631,122919,100,6.4
143355,2400,735,76,149000000,412845172,103251471,823970682,141,7.4
143365,660,258,43,18000000,20497844,9034148,40656399,110,5.3
143367,525,436,79,46000000,7100177,130880,23834809,161,7.2
143385,618,510,81,40000000,72313754,15371203,165478348,142,7.6
143410,81,26,44,0,1430,1430,87768,120,6.5
143458,12,13,0,10000000,0,0,44077818,104,6.9
143472,123,62,43,10000000,0,0,0,94,5.3
143511,33,210,0,0,0,0,80410,263,8.6
143525,1,25,0,0,0,0,0,106,6
143559,9,21,0,10000,2421,2421,2421,84,3.2
143859,498,497,72,22000000,30498085,11355225,63945241,106,6.3
143896,4,44,77,0,0,0,31191,110,7.5
143969,143,73,0,2956960,0,0,25513752,116,7
144210,5,14,0,0,0,0,0,75,7.3
144222,8,21,0,0,0,0,3860405,87,6.4
144262,19,11,52,0,22272,948,22272,96,5.8
144352,13,48,0,0,0,0,6763059,135,7
144478,2,11,0,0,0,0,3519632,110,6.5
144522,25,23,0,0,0,0,321734,122,6.1
144606,290,163,67,30000000,16007718,87199,33013805,113,7
144620,255,249,60,58000000,80080379,23618556,158261424,103,6.3
144714,57,50,36,12000000,57027435,25888154,60273173,100,5.6
144716,76,109,29,15000000,3020664,1470592,3394174,106,5.5
144734,54,48,0,0,70958,42713,70958,92,5.9
144976,601,303,72,1800000,0,0,382579,132,7.1
145080,28,49,59,2000000,0,0,0,73,6.4
145150,224,152,47,17000000,2022115,185165,24138579,119,7
145283,7,17,0,0,41340,20049,619517,105,7.5
145418,238,307,60,15000000,7857741,74177,11430025,124,7.4
145491,33,1,0,2200000,0,0,0,89,5.1
145724,48,31,0,0,0,0,0,86,5.1
145745,2,1,0,3300000,0,0,0,90,5.2
145839,220,246,55,35000000,34542474,10513749,48623572,123,7.1
145935,224,248,67,99000000,130178411,44213073,246233113,88,7
145951,32,14,0,0,0,0,0,100,2.8
145994,8,1,0,0,0,0,0,90,8
146024,10,3,0,0,0,0,0,98,7.6
146028,17,6,0,0,0,0,0,154,8.5
146210,32,7,0,3000000,0,0,0,90,5.7
146244,47,7,0,0,0,0,0,180,7
146309,54,136,65,0,490643,274247,49781599,119,7.6
146656,626,519,82,35000000,109778883,29632823,174178883,133,7.6
146662,10,9,0,0,0,0,0,22,7.4
146682,12,15,81,0,0,0,100575,89,7.5
146684,6,1,0,0,0,0,0,5,6.8
146688,249,121,36,0,0,0,22354572,101,6.4
146730,32,8,34,0,0,0,64987,95,6
146986,7,3,0,0,0,0,0,95,5.9
147002,43,57,51,0,188392,53666,1553020,104,5.9
147142,5,9,0,0,0,0,10890811,103,6.8
147196,7,1,0,0,0,0,0,98,7.9
147250,6,0,0,0,0,0,0,64,8.4
147282,1,0,0,0,0,0,19705392,95,6.4
147286,6,1,0,0,0,0,0,151,8.3
147300,3,1,0,0,0,0,0,85,7.9
147326,4,0,0,0,0,0,0,64,8.3
147328,3,1,0,0,0,0,0,67,8.3
147330,7,4,0,0,0,0,0,67,8.6
147372,33,21,0,0,0,0,0,61,8.2
147374,26,12,0,0,0,0,0,59,7.2
147376,36,10,0,0,0,0,0,62,8.5
147378,22,8,0,0,0,0,0,59,7.4
147380,24,6,0,0,0,0,0,60,7.4
147382,41,9,0,0,0,0,0,71,7.6
147384,29,10,0,0,0,0,0,60,7.5
147410,80,127,60,0,14044,0,4069691,106,6.8
147657,15,10,0,0,0,0,0,92,7.1
147662,14,16,0,0,0,0,0,105,7.2
147936,1,5,0,0,0,0,0,103,6.7
148166,31,115,79,0,260430,28178,386471,79,7.3
148172,488,216,33,38000000,34916787,10326356,109906372,112,5.2
148238,89,30,0,0,0,0,0,56,5.5
148424,94,170,77,0,2653032,1198453,2719699,127,5.9
148482,126,195,66,9600000,2541854,66232,5383097,125,6.8
148592,19,21,0,0,0,0,0,84,5.7
148626,688,494,81,28000000,70259870,705527,133440870,130,7.8
148632,6,11,0,75000,0,0,0,91,6.4
148652,288,65,18,60000000,0,0,0,119,4.8
148667,11,2,0,0,0,0,0,62,7.9
148671,23,2,0,0,0,0,0,9,7.4
148675,11,4,0,0,0,0,0,83,6.1
148709,66,67,41,0,8253,3303,8602,93,5.2
148775,32,19,0,0,0,0,0,94,6.2
148881,31,48,0,0,0,0,0,17,8.1
148888,242,254,34,50000000,28848693,13841146,56722693,101,4.7
148956,187,173,51,38000000,46843513,17878911,112543513,110,6.1
148978,6,9,0,0,21796,0,5994921,88,7.1
148982,47,37,0,0,0,0,0,95,5.2
149011,172,67,72,0,0,0,0,99,6.3
149144,21,38,0,0,0,0,9649013,109,6.8
149146,10,21,0,0,0,0,12828929,117,6.5
149330,15,0,0,0,0,0,0,26,6.6
149334,859,479,67,22500000,10663357,492648,30311857,116,7.5
149350,24,17,0,0,0,0,1575790,105,4.3
149352,225,177,42,50000000,150357137,38740203,242786137,96,6.2
149354,197,180,58,30000000,87044645,13922855,105011053,118,6
149380,24,5,0,0,0,0,0,98,6.3
149406,243,243,66,145000000,143528619,41282042,521170825,95,7.1
149508,15,13,0,0,0,0,18875078,114,6.8
149566,66,5,0,0,0,0,0,103,5.5
149590,87,37,36,0,0,0,0,80,6.1
149612,34,23,0,8000000,0,0,38158,96,4.5
149830,281,211,45,28000000,10938134,5324240,16457494,108,5.8
149902,31,11,0,18000000,0,0,0,92,4.8
150254,165,147,72,0,0,0,772319,79,6.4
150401,61,42,0,3000000,0,0,248978,80,5.1
150548,94,45,0,0,0,0,0,89,8
150554,28,4,0,0,0,0,0,88,5.3
150596,32,21,0,0,0,0,0,56,8.5
150604,56,71,39,0,0,0,92365,96,6.1
150696,9,52,71,0,62510,1480,11291395,118,7.9
150993,11,21,0,1800000,0,0,3020097,93,6.1
151311,137,145,66,0,477453,24311,734729,88,5.9
151315,94,132,32,40000000,91221830,35243095,124608438,102,5.9
151317,56,188,76,0,3351735,63308,5883891,98,6.2
151455,222,257,54,23000000,15789389,6084682,46152800,106,7.3
151479,7,3,0,0,0,0,0,88,6.7
151501,252,58,23,6000000,0,0,269915,102,4.3
151557,49,57,30,13500000,187674,112834,292669,129,5.3
151559,59,66,0,0,0,0,253514,89,5.1
151653,20,20,29,0,5083,0,5083,95,6.1
151687,240,141,51,20000000,36880033,11801271,46771565,107,6.3
151695,103,74,80,0,0,0,56971,104,6.4
151739,337,188,21,25000000,35593113,11111875,94073028,102,5.9
151745,113,58,0,0,0,0,0,92,3.6
151759,31,20,0,0,130152,0,130152,73,8.1
151763,4,4,0,0,0,0,0,131,7.4
151769,8,1,0,0,0,0,0,17,8.1
151777,242,182,58,80000000,27569558,10288932,52099090,117,6.7
151781,15,21,0,360000000,0,0,2055431,108,7.8
152037,66,16,0,0,0,0,0,140,7.3
152063,584,229,25,140000000,31153464,14123903,150680864,127,5.4
152065,86,223,82,1400000,1329249,50955,3217176,125,7.8
152071,108,166,56,35000000,19206207,7353922,25070261,134,7.1
152077,892,538,76,15000000,72082998,24727437,110216998,103,7.2
152079,672,280,28,60000000,62524260,21635601,205754447,99,5.9
152081,857,494,78,150000000,341268248,75063401,1025521689,108,8
152083,159,157,57,35000000,23083334,7450275,24972139,112,6.6
152085,65,116,51,3000000,2002036,514282,4924990,88,6.1
152091,269,137,44,35000000,6874837,3258327,27979040,83,6.2
152105,20,5,0,0,0,0,0,95,6.9
152173,70,14,0,1100000,0,0,0,13,8.7
152270,13,61,58,3200850,55804,5686,1010766,100,6.5
152284,99,26,0,0,0,0,0,380,8.1
152372,165,167,58,0,23665,6250,35275,89,5.9
152591,111,85,57,36000000,2679437,784839,157029618,105,7
152658,11,15,0,0,0,0,0,91,4.8
152711,1,3,0,348000,0,0,0,56,7.7
152970,362,236,81,0,5205468,78439,38560308,101,7.8
153070,43,11,0,0,0,0,0,43,6.9
153236,4,19,0,0,0,0,0,102,6.9
153386,1,4,0,0,0,0,0,85,7.6
153408,10,28,0,4000000,0,0,673248,86,6.8
154065,125,45,38,0,0,0,12738785,100,5.2
